address,key1,key2,key3
eip155:1:0xA361718326c15715591c299427c62086F69923D9,Aave BUSD,aBUSD,
eip155:1:0x463538705E7d22aA7f03Ebf8ab09B067e1001B54,Fulcrum LINK iToken,iLINK,
eip155:1:0x467Bccd9d29f223BcE8043b84E8C8B282827790F,Telcoin,TEL,
eip155:1:0x69692D3345010a207b759a7D1af6fc7F38b35c5E,CHADS VC,CHADS,
eip155:1:0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,
eip155:1:0xB987D48Ed8f2C468D52D6405624EADBa5e76d723,Stabilize,STBZ,
eip155:1:0xE5F166c0D8872B68790061317BB6CcA04582C912,TE-FOOD,TFD,
eip155:1:0xfb62AE373acA027177D1c18Ee0862817f9080d08,My DeFi Pet,DPET,
eip155:1:0x2467AA6B5A2351416fD4C3DeF8462d841feeecEC,qiibee,QBX,
eip155:1:0xA823E6722006afe99E91c30FF5295052fe6b8E32,Neumark,NEU,
eip155:1:0x42476F744292107e34519F9c357927074Ea3F75D,Loom Network,LOOM,
eip155:1:0xB9D7CB55f463405CDfBe4E90a6D2Df01C2B92BF1,Aave UNI,aUNI,
eip155:1:0xD5525D397898e5502075Ea5E830d8914f6F0affe,Meme,MEME,
eip155:1:0x40ce0A1D8F4999807b92ec266a025F071814b15d,Dai If Trump Loses The 2020 Election,NOTRUMP,
eip155:1:0xEA26c4aC16D4a5A106820BC8AEE85fd0b7b2b664,QuarkChain,QKC,
eip155:1:0xEd91879919B71bB6905f23af0A68d231EcF87b14,DMM: Governance,DMG,
eip155:1:0x3d1BA9be9f66B8ee101911bC36D3fB562eaC2244,Rivetz,RVT,
eip155:1:0x33EbD390d986EB21Fb91a5B72Ee5AD8a1F40e43e,Clifford Classic,CLIFFC,
eip155:1:0xb9E6BDcBa653b5f768dD2E2fAF6288df9054e554,Dirham,DAH,
eip155:56:0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,Binance USD,BUSD,
eip155:56:0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,USD Coin,USDC,
eip155:1:0x81313f7c5c9C824236c9E4cba3AC4B049986E756,HippoFinance,HIPPO,
eip155:1:0x767FE9EDC9E0dF98E07454847909b5E959D7ca0E,Illuvium,ILV,
eip155:1:0x08d967bb0134F2d07f7cfb6E246680c53927DD30,MATH,MATH,
eip155:1:0x16ECCfDbb4eE1A85A33f3A9B21175Cd7Ae753dB4,Router Protocol,ROUTE,
eip155:100:0xcb3231aBA3b451343e0Fddfc45883c842f223846,Staking PNK,stPNK,
eip155:1:0xA8580F3363684d76055bdC6660CaeFe8709744e1,Folder Protocol,FOL,
eip155:56:0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,PancakeSwap,CAKE,
eip155:137:0xf2f77FE7b8e66571E0fca7104c4d670BF1C8d722,Jarvis Synthetic Brazilian Real,jBRL,
eip155:56:0x47b19Af93d0bC33805269Af02B5CA953Aa145127,Jarvis Synthetic Mexican Peso,jMXN,
eip155:1:0xa4Cf2aFD3B165975afFFBf7e487CDd40C894Ab6B,Shibaken Finance,SHIBAKEN,
eip155:1:0xf8d325872acbAed090056B4E0bf104B1C735F439,STC,STC,
eip155:137:0x2791bca1f2de4661ed88a30c99a7a9449aa84174,USD Coin,USDC,
eip155:1:0x0000000000004946c0e9F43F4Dee607b0eF1fA1c,Chi Gastoken,CHI,
eip155:56:0x4B0F1812e5Df2A09796481Ff14017e6005508003,Trust Wallet,TWT,
eip155:1:0x99d36e97676A68313ffDc627fd6b56382a2a08B6,Baby Trump,BABYTRUMP,
eip155:1:0x9a7a4C141a3BCCE4A31e42C1192Ac6Add35069b4,Momentum,XMM,
eip155:1:0x163f8c2467924be0ae7b5347228cabf260318753,Worldcoin,WLD,
eip155:1:0x2cAd4991f62fc6Fcd8EC219f37E7DE52B688B75A,Schain Wallet,SCHA,
eip155:1:0x957c30aB0426e0C93CD8241E2c60392d08c6aC8e,Modum,MOD,
eip155:1:0x08d32b0da63e2C3bcF8019c9c5d849d7a9d791e6,Dentacoin,DCN,
eip155:1:0x5283D291DBCF85356A21bA090E6db59121208b44,Blur,BLUR,
eip155:1:0x22222C03318440305aC3e8a7820563d6A9FD777F,Clover,CLV,
eip155:1:0xfd0205066521550d7d7ab19da8f72bb004b4c341,Liquidity Incentive Token,LIT,
eip155:137:0x8343091F2499FD4b6174A46D067A920a3b851FF9,Jarvis Synthetic Japanese Yen,jJPY,
eip155:1:0xEB9951021698B42e4399f9cBb6267Aa35F82D59D,Líf,LIF,
eip155:100:0x4ECaBa5870353805a9F068101A40E0f32ed605C6,Tether ,USDT,
eip155:56:0x26433c8127d9b4e9b71eaa15111df99ea2eeb2f8,Decentraland,MANA,
eip155:1:0x7090a6e22c838469c9E67851D6489ba9c933a43F,Zuck Bucks,ZBUX,
eip155:56:0x2170Ed0880ac9A755fd29B2688956BD959F933F8,Ethereum,ETH,
eip155:1:0xb47e3cd837dDF8e4c57F05d70Ab865de6e193BBB,CryptoPunks,C,
eip155:1:0x5f98805a4e8be255a32880fdec7f6728c6568ba0,Liquity USD,LUSD,
eip155:56:0xbA2aE424d960c26247Dd6c32edC70B295c744C43,Dogecoin,DOGE,
eip155:1:0x6B4c7A5e3f0B99FCD83e9c089BDDD6c7FCe5c611,Million,MM,
eip155:1:0x37A15C92e67686aA268df03d4C881A76340907E8,Pixiu Finance,PIXIU,
eip155:1:0xE0B7927c4aF23765Cb51314A0E0521A9645F0E2A,DigixDAO,DGD,
eip155:1:0xF87E31492Faf9A91B02Ee0dEAAd50d51d56D5d4d,Decentraland LAND,LAND,
eip155:137:0xbD1463F02f61676d53fd183C2B19282BFF93D099,Jarvis Synthetic Swiss Franc,jCHF,
eip155:1:0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25,Smooth Love Potion,SLP,
eip155:137:0xa22f6bc96f13bcC84dF36109c973d3c0505a067E,Jarvis Synthetic South Korean Won,jKRW,
eip155:1:0x19810559dF63f19cfE88923313250550eDADB743,Toast.finance,HOUSE,
eip155:1:0xF411903cbC70a74d22900a5DE66A2dda66507255,Verasity,VRA,
eip155:1:0x08711D3B02C8758F2FB3ab4e80228418a7F8e39c,Edgeless,EDG,
eip155:1:0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3,Origin Ether,OETH,
eip155:100:0x6a8cb6714b1ee5b471a7d2ec4302cb4f5ff25ec2,Energy Web Token,EWT,
eip155:100:0xe91D153E0b41518A2Ce8Dd3D7944Fa863463a97d,Wrapped XDAI,WXDAI,
eip155:1:0x92E187a03B6CD19CB6AF293ba17F2745Fd2357D5,Unit Protocol,DUCK,
eip155:56:0xCE7de646e7208a4Ef112cb6ed5038FA6cC6b12e3,TRON,TRX,
eip155:137:0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,Dai,DAI,
eip155:1:0x6982508145454Ce325dDbE47a25d4ec3d2311933,Pepe,PEPE,
eip155:1:0x4E15361FD6b4BB609Fa63C81A2be19d873717870,Fantom,FTM,
eip155:1:0xf819d9Cb1c2A819Fd991781A822dE3ca8607c3C9,UNIBOT,UNIBOT,
eip155:100:0x2d5563da42b06FbBF9c67b7DC073cF6A7842239e,Jarvis Synthetic Swiss Franc,jCHF,
eip155:1:0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,USDC,
eip155:1:0xd26114cd6EE289AccF82350c8d8487fedB8A0C07,OMG Network,OMG,
eip155:100:0x9fB1d52596c44603198fB0aee434fac3a679f702,Jarvis Synthetic Euro,jEUR,
eip155:137:0x6749441fdc8650b5b5a854ed255c82ef361f1596,Lucha,LUCHA,
eip155:137:0xc2132D05D31c914a87C6611C10748AEb04B58e8F,Tether,USDT,
eip155:1:0xbf2179859fc6D5BEE9Bf9158632Dc51678a4100e,aelf,ELF,
eip155:1:0x943c5F4F54509d1e78B1fCD93B92c43ce83d3141,Amphora Protocol,AMPH,
eip155:137:0x2F6F07CDcf3588944Bf4C42aC74ff24bF56e7590,Stargate Finance,STG,
eip155:56:0x7c869b5A294b1314E985283d01C702B62224a05f,Jarvis Synthetic Swiss Franc,jCHF,
eip155:137:0xBD1fe73e1f12bD2bc237De9b626F056f21f86427,Jarvis Synthetic Mexican Peso,jMXN,
eip155:1:0x761D38e5ddf6ccf6Cf7c55759d5210750B5D60F3,Dogelon Mars,ELON,
eip155:1:0x4a220E6096B25EADb88358cb44068A3248254675,Quant,QNT,
eip155:56:0x3EE2200Efb3400fAbB9AacF31297cBdD1d435D47,Cardano,ADA,
eip155:1:0x6De037ef9aD2725EB40118Bb1702EBb27e4Aeb24,Render,RNDR,
eip155:100:0x9c58bacc331c9aa871afd802db6379a98e80cedb,Gnosis,GNO,
eip155:56:0x316622977073BBC3dF32E7d2A9B3c77596a0a603,Jarvis Synthetic Brazilian Real,jBRL,
eip155:137:0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,Wrapped Matic,WMATIC,
eip155:56:0xc748673057861a797275CD8A068AbB95A902e8de,Baby Doge Coin,BABYDOGE,
eip155:56:0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,Wrapped BNB,WBNB,
eip155:100:0xDDAfbb505ad214D7b80b1f830fcCc89B60fb7A83,USD Coin,USDC,
eip155:1:0x6f259637dcD74C767781E37Bc6133cd6A68aa161,Huobi,HT,
eip155:1:0xc944E90C64B2c07662A292be6244BDf05Cda44a7,The Graph,GRT,
eip155:56:0x2859e4544C4bB03966803b044A93563Bd2D0DD4D,Shiba Inu,SHIB,
eip155:137:0x0000000000000000000000000000000000001010,Polygon,MATIC,
eip155:1:0x9c354503C38481a7A7a51629142963F98eCC12D0,Origin Dollar Governance,OGV,
solana:4sGjMW1sUnHzSxGspuhpqLDx6wiyjNtZ:Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,Tether,USDT,
eip155:1:0xB50721BCf8d664c30412Cfbc6cf7a15145234ad1,Arbitrum,ARB,
solana:4sGjMW1sUnHzSxGspuhpqLDx6wiyjNtZ:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,
eip155:56:0x048E9b1ddF9EBbb224812372280e94Ccac443f9e,Jarvis Synthetic British Pound,jGBP,
eip155:1:0x6c6EE5e31d828De241282B9606C8e98Ea48526E2,Holo,HOT,
eip155:56:0xCC42724C6683B7E57334c4E856f4c9965ED682bD,Matic,MATIC,
eip155:137:0xa1c57f48f0deb89f569dfbe6e2b7f46d33606fd4,Decentraland,MANA,
eip155:1:0xd82fd4d6d62f89a1e50b1db69ad19932314aa408,Liquis,LIQ,
eip155:56:0x23b8683Ff98F9E4781552DFE6f12Aa32814924e8,Jarvis Synthetic Euro,jEUR,
eip155:100:0x37b60f4E9A31A64cCc0024dce7D0fD07eAA0F7B3,Pinakion,PNK,
eip155:137:0x4e3Decbb3645551B8A19f0eA1678079FCB33fB4c,Jarvis Synthetic Euro,jEUR,
eip155:1:0x3155ba85d5f96b2d030a4966af206230e46849cb,THORChain,RUNE,
eip155:1:0x9f4F1C679FC8479Cd71482A8D8C88Dc60c1403f9,Double Ace,DAA,
eip155:1:0x336213e1ddfc69f4701fc3f86f4ef4a160c1159d,Synthetic Inverse Centralised Exchange Index,iCEX,
eip155:56:0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,Dai,DAI,
eip155:1:0xbdeb4b83251fb146687fa19d1c660f99411eefe3,savedroid,SVD,
eip155:1:0x86d49fbd3b6f989d641e700a15599d3b165002ab,HUH Token,HUH,
eip155:1:0x6aedbf8dff31437220df351950ba2a3362168d1b,Dragonglass,DGS,
eip155:100:0x6A023CCd1ff6F2045C3309768eAd9E68F978f6e1,Wrapped Ether,WETH,
eip155:137:0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,Wrapped Ether,WETH,
eip155:56:0x965F527D9159dCe6288a2219DB51fc6Eef120dD1,Biswap,BSW,
eip155:100:0x177127622c4A00F3d409B75571e12cB3c8973d3c,CoW Protocol,COW,
eip155:56:0x42981d0bfbAf196529376EE702F2a9Eb9092fcB5,SafeMoon,SFM,
eip155:56:0x1D2F0da169ceB9fC7B3144628dB156f3F6c60dBE,XRP,XRP,
eip155:137:0x8A953CfE442c5E8855cc6c61b1293FA648BAE472,PolyDoge,PolyDoge,
eip155:100:0x8e5bBbb09Ed1ebdE8674Cda39A0c169401db4252,Wrapped Bitcoin,WBTC,
eip155:137:0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,Wrapped Bitcoin,WBTC,
eip155:1:0x00c83aeCC790e8a4453e5dD3B0B4b3680501a7A7,SKALE,SKL,
eip155:1:0x0f51bb10119727a7e5eA3538074fb341F56B09Ad,DAO Maker,DAO,
eip155:56:0x76A797A59Ba2C17726896976B7B3747BfD1d220f,Wrapped TON Coin,TONCOIN,
eip155:1:0xFE3E6a25e6b192A42a44ecDDCd13796471735ACf,Reef,REEF,
eip155:56:0x6B8b9AE0627a7622c593A1696859ca753c61A670,Jarvis Synthetic South African Rand,jZAR,
eip155:1:0xD13c7342e1ef687C5ad21b27c2b65D772cAb5C8c,Ultra,UOS,
eip155:56:0x55d398326f99059fF775485246999027B3197955,Tether,USDT,
eip155:1:0x69af81e73A73B40adF4f3d4223Cd9b1ECE623074,Mask Network,MASK,
eip155:100:0x5fd896D248fbfa54d26855C267859eb1b4DAEe72,Maker,MKR,
eip155:56:0x5f0Da599BB2ccCfcf6Fdfd7D81743B6020864350,Maker,MKR,
eip155:137:0x6f7C932e7684666C9fd1d44527765433e01fF61d,Maker,MKR,
eip155:100:0x4f4F9b8D5B4d0Dc10506e5551B0513B61fD59e75,Giveth,GIV,
eip155:100:0x3a97704a1b25F08aa230ae53B352e2e72ef52843,Agave,AGVE,
eip155:100:0xb0C5f3100A4d9d9532a4CfD68c55F1AE8da987Eb,DAOhaus,HAUS,
eip155:100:0xE2e73A1c69ecF83F464EFCE6A5be353a37cA09b2,Chainlink,LINK,
eip155:137:0x53E0bca35eC356BD5ddDFebbD1Fc0fD03FaBad39,Chainlink,LINK,
eip155:100:0x4537e328Bf7e4eFA29D05CAeA260D7fE26af9D74,Uniswap,UNI,
eip155:100:0x2F0E755Efe6b58238A67DB420Ff3513Ec1fb31eF,Rocket Pool,RPL,
eip155:100:0x1509706a6c66CA549ff0cB464de88231DDBe213B,Aura Finance,AURA,
eip155:100:0x256eb8a51f382650B2A1e946b8811953640ee47D,Streamr,DATA,
eip155:100:0xb90D6bec20993Be5d72A5ab353343f7a0281f158,DXdao,DXD,
eip155:100:0xD3D47d5578e55C880505dC40648F7F9307C3e7A8,DeFi Pulse Index,DPI,
eip155:100:0x0116e28B43A358162B96f70B4De14C98A4465f25,UNCX Network,UNCX,
eip155:100:0xD057604A14982FE8D88c5fC25Aac3267eA142a08,HOPR,HOPR,
eip155:100:0xc60e38C6352875c051B481Cbe79Dd0383AdB7817,DAppNode,NODE,
eip155:137:0x61299774020dA444Af134c82fa83E3810b309991,Render,RNDR,
eip155:137:0x5fe2B58c013d7601147DcdD68C143A77499f5531,The Graph,GRT,
eip155:137:0xFFA4D863C96e743A2e1513824EA006B8D0353C57,Decentralized USD,USDD,
eip155:137:0xa3Fa99A148fA48D14Ed51d610c367C61876997F1,MAI,MIMATIC,
eip155:137:0xC17c30e98541188614dF99239cABD40280810cA3,EverRise,RISE,
eip155:137:0x40379a439D4F6795B6fc9aa5687dB461677A2dBa,Real USD,USDR,
eip155:137:0x2C89bbc92BD86F8075d1DEcc58C7F4E0107f286b,Avalanche,AVAX,
eip155:137:0xD85d1e945766Fea5Eda9103F918Bd915FbCa63E6,Celsius,CEL,
eip155:137:0x0b3F868E0BE5597D5DB7fEB59E1CADBb0fdDa50a,Sushi,SUSHI,
eip155:137:0xE0339c80fFDE91F3e20494Df88d4206D86024cdF,Dogelon Mars,ELON,
eip155:137:0x0621d647cecbFb64b79E44302c1933cB4f27054d,Amp,AMP,
eip155:137:0x9a71012B13CA4d3D0Cdc72A177DF3ef03b0E76A3,Balancer,BAL,
eip155:137:0x2B9E7ccDF0F4e5B24757c1E1a80e311E34Cb10c7,Mask Network,MASK,
eip155:137:0x5FFD62D3C3eE2E81C00A7b9079FB248e7dF024A8,Gnosis,GNO,
eip155:137:0x6aBB753C1893194DE4a83c6e8B4EadFc105Fd5f5,Swipe,SXP,
eip155:137:0xcB059C5573646047D6d88dDdb87B745C18161d3b,Polymath,POLY,
eip155:137:0x9c2C5fd7b07E95EE044DDeba0E97a665F142394f,1inch Network,1INCH,
eip155:137:0xFAD65Eb62a97fF5Ed91B23aFD039956aaCa6e93b,Huobi,HT,
eip155:1:0x3c3a81e81dc49A522A592e7622A7E711c06bf354,Mantle,MNT,
eip155:56:0xF8A0BF9cF54Bb92F17374d9e9A321E6a111a51bD,Chainlink,LINK,
eip155:1:0xe28b3B32B6c345A34Ff64674606124Dd5Aceca30,Injective,INJ,
eip155:1:0x7DD9c5Cba05E151C895FDe1CF355C9A1D5DA6429,Golem,GLM,
eip155:56:0xa2b726b1145a4773f68593cf171187d8ebe4d495,Injective,INJ,
eip155:56:0x715d400f88c167884bbcc41c5fea407ed4d2f8a0,Axie Infinity,AXS,
eip155:56:0xd17479997f34dd9156deef8f95a52d81d265be9c,Decentralized USD,USDD,
eip155:1:0x152649eA73beAb28c5b49B26eb48f7EAD6d4c898,PancakeSwap,CAKE,
eip155:56:0x43C934A845205F0b514417d757d7235B8f53f1B9,Stellar,XLM,
eip155:56:0x7bd6FaBD64813c48545C9c0e312A0099d9be2540,Dogelon Mars,ELON,
eip155:56:0x111111111117dC0aa78b770fA6A738034120C302,1inch Network,1INCH,
eip155:56:0xa050FFb3eEb8200eEB7F61ce34FF644420FD3522,Arbitrum,ARB,
eip155:56:0x170C84E3b1D282f9628229836086716141995200,Optimism,OP,
eip155:56:0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,Swipe,SXP,
eip155:56:0xd4ed60d8368a92b5F1ca33aF61eF2A94714B2d46,Balancer,BAL,
eip155:56:0xf307910A4c7bbc79691fD374889b36d8531B08e3,Ankr,ANKR,
eip155:56:0x4d2d32d8652058Bf98c772953E1Df5c5c85D9F45,DAO Maker,DAO,
eip155:1:0x85F17Cf997934a597031b2E18a9aB6ebD4B9f6a4,NEAR Protocol,NEAR,
eip155:1:0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B,Tribe,TRIBE,
eip155:1:0x26fb86579e371c7AEdc461b2DdEF0A8628c93d3B,BORA,BORA,
eip155:137:0xb33EaAd8d922B1083446DC23f610c2567fB5180f,Uniswap,UNI,
eip155:137:0x45c32fA6DF82ead1e2EF74d17b76547EDdFaFF89,Frax,FRAX,
eip155:1:0x5E8422345238F34275888049021821E8E08CAa1f,Frax Ether,frxETH,
eip155:1:0xac3E018457B222d93114458476f3E3416Abbe38F,Staked Frax Ether,sfrxETH,
eip155:100:0xbf65bfcb5da067446CeE6A706ba3Fe2fB1a9fdFd,yearn.finance,YFI,
eip155:137:0x6f8a06447Ff6FcF75d803135a7de15CE88C1d4ec,Shiba Inu,SHIB,
eip155:137:0xD6DF932A45C0f255f85145f286eA0b292B21C90B,Aave,AAVE,
eip155:137:0xBbba073C31bF03b8ACf7c28EF0738DeCF3695683,The Sandbox,SAND,
eip155:137:0xdAb529f40E671A1D4bF91361c21bf9f0C9712ab7,Binance USD,BUSD,
eip155:56:0x3Cd55356433C89E50DC51aB07EE0fa0A95623D53,Staked Frax Ether,sfrxETH,
eip155:137:0xEe327F889d5947c1dc1934Bb208a1E792F953E96,Frax Ether,frxETH,
eip155:137:0x282d8efCe846A88B159800bd4130ad77443Fa1A1,Ocean Protocol,OCEAN,
eip155:56:0xAD29AbB318791D579433D831ed122aFeAf29dcfe,Fantom,FTM,
eip155:56:0xaEC945e04baF28b135Fa7c640f624f8D90F1C3a6,Coin98,C98,
eip155:1:0x582d872A1B094FC48F5DE31D3B73F2D9bE47def1,Wrapped TON Coin,TONCOIN,
eip155:1:0xae78736Cd615f374D3085123A210448E74Fc6393,Rocket Pool ETH,rETH,
eip155:137:0x23D29D30e35C5e8D321e1dc9A8a61BFD846D4C5C,HEX,HEX,
eip155:100:0x532801ED6f82FFfD2DAB70A19fC2d7B2772C4f4b,Swapr,SWPR,
eip155:1:0xc5102fE9359FD9a28f877a67E36B0F050d81a3CC,Hop,HOP,
eip155:56:0x64048A7eEcF3a2F1BA9e144aAc3D7dB6e58F555e,Frax Ether,frxETH,
eip155:1:0xc2544A32872A91F4A553b404C6950e89De901fdb,Frax Price Index Share,FPIS,
eip155:100:0xc5102fE9359FD9a28f877a67E36B0F050d81a3CC,Hop,HOP,
eip155:1:0x5Ca135cB8527d76e932f34B5145575F9d8cbE08E,Frax Price Index,FPI,
eip155:1:0x4da27a545c0c5B758a6BA100e3a049001de870f5,Staked Aave,stkAAVE,
eip155:100:0x0939a7c3f8D37C1ce67fAda4963aE7E0bd112ff3,VitaDAO,VITA,
eip155:1:0x6cAcDB97e3fC8136805a9E7c342d866ab77D0957,Swapr,SWPR,
eip155:100:0xdfc20AE04ED70bd9c7D720F449eEDAe19F659D65,Badger DAO,BADGER,
eip155:100:0x84E2C67CBEfae6B5148fcA7d02B341B12ff4b5Bb,Swash,SWASH,
eip155:1:0x4C19596f5aAfF459fA38B0f7eD92F11AE6543784,TrueFi,TRU,
eip155:56:0x3203c9E46cA618C8C1cE5dC67e7e9D75f5da2377,MOBOX,MBOX,
eip155:1:0x06012c8cf97BEaD5deAe237070F9587f8E7A266d,CryptoKitties,CK,
eip155:137:0x3a9A81d576d83FF21f26f325066054540720fC34,Streamr,DATA,
eip155:1:0x5faa989af96af85384b8a938c2ede4a7378d9875,Galxe,GAL,
eip155:56:0xe4cc45bb5dbda06db6183e8bf016569f40497aa5,Galxe,GAL,
eip155:1:0x23696914Ca9737466D8553a2d619948f548Ee424,Staked TrueFi,stkTRU,
eip155:1:0x1Ed460D149D48FA7d91703bf4890F97220C09437,TrueFi Binance USD,tfBUSD,
eip155:1:0x137dDB47Ee24EaA998a535Ab00378d6BFa84F893,Radiant,RDNT,
eip155:1:0x15b7c0c907e4C6b9AdaAaabC300C08991D6CEA05,Gelato,GEL,
eip155:1:0x76BE3b62873462d2142405439777e971754E8E77,Parallel Alpha,LL,
eip155:56:0xDf7952B35f24aCF7fC0487D01c8d5690a60DBa07,Pancake Bunnies,PB,
eip155:137:0xa9a6A3626993D487d2Dbda3173cf58cA1a9D9e9f,Unstoppable Domains,UD,
eip155:56:0x2723522702093601e6360CAe665518C4f63e9dA6,Link3,LINK3,
eip155:1:0xd1d2Eb1B1e90B638588728b4130137D262C87cae,Gala,GALA,
eip155:56:0x3aD9594151886Ce8538C1ff615EFa2385a8C3A88,SafeMars,SAFEMARS,
eip155:1:0x14778860e937f509e651192a90589de711fb88a9,CyberConnect,CYBER,
eip155:56:0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,Radiant,RDNT,
eip155:56:0x14778860E937f509e651192a90589dE711Fb88a9,CyberConnect,CYBER,
eip155:56:0xfD5840Cd36d94D7229439859C0112a4185BC0255,Venus USDT,vUSDT,
eip155:56:0x95c78222B3D6e262426483D42CfA53685A67Ab9D,Venus BUSD,vBUSD,
eip155:56:0xecA88125a5ADbe82614ffC12D0DB554E2e2867C8,Venus USDC,vUSDC,
eip155:56:0x882C173bC7Ff3b7786CA16dfeD3DFFfb9Ee7847B,Venus BTC,vBTC,
eip155:56:0xA07c5b74C9B40447a954e1466938b865b6BBea36,Venus BNB,vBNB,
eip155:1:0x85516e8862aB543EA15972B7809256efEC0696ea,ROCK,ROCK,
eip155:1:0x2C540c3c7BE7aF98278Dc6963e092cD450009d1F,Sparko,SPARKO,
eip155:100:0x71850b7E9Ee3f13Ab46d67167341E4bDc905Eef9,Honey,HNY,
eip155:137:0x2e1AD108fF1D8C782fcBbB89AAd783aC49586756,TrueUSD,TUSD,
eip155:56:0x40af3827F39D0EAcBF4A168f8D4ee67c121D11c9,TrueUSD,TUSD,
eip155:100:0xB714654e905eDad1CA1940b7790A8239ece5A9ff,TrueUSD,TUSD,
eip155:1:0x6c5bA91642F10282b576d91922Ae6448C9d52f4E,Phala,PHA,
eip155:56:0x1F1C90aEb2fd13EA972F0a71e35c0753848e3DB0,Cheelee,CHEEL,
eip155:56:0x2aa69E8D25C045B659787BC1f03ce47a388DB6E8,Kusama,KSM,
eip155:56:0x76F3CE6aF26de7A9854dBD153ACd8f46a2Cf5133,Moonbeam,GLMR,
eip155:1:0x6c3ea9036406852006290770BEdFcAbA0e23A0e8,PayPal USD,PYUSD,
eip155:1:0xAE12C5930881c53715B369ceC7606B70d8EB229f,Coin98,C98,
eip155:1:0xEd04915c23f00A313a544955524EB7DBD823143d,Alchemy Pay,ACH,
eip155:137:0x3A58a54C066FdC0f2D55FC9C89F0415C92eBf3C4,Lido Staked MATIC,stMATIC,
eip155:1:0xde4EE8057785A7e8e800Db58F9784845A5C2Cbd6,DeXe,DEXE,
eip155:56:0x6E88056E8376Ae7709496Ba64d37fa2f8015ce3e,DeXe,DEXE,
eip155:137:0xdb95f9188479575F3F718a245EcA1B3BF74567EC,Gitcoin,GTC,
eip155:1:0xc3589F56B6869824804A5EA29F2c9886Af1B0FcE,Honey,HNY,
eip155:1:0xCF8335727B776d190f9D15a54E6B9B9348439eEE,WHACKD,WHACKD,
eip155:56:0x28A8EceCdf311C0a71231775d6ff4B8481C4ef21,Xover,XVR,
eip155:137:0xA8b1E0764f85f53dfe21760e8AfE5446D82606ac,Band Protocol,BAND,
eip155:56:0xfb5B838b6cfEEdC2873aB27866079AC55363D37E,FLOKI,FLOKI,
eip155:56:0x16939ef78684453bfDFb47825F8a5F714f12623a,Tezos,XTZ,
eip155:1:0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D,Liquity,LQTY,
eip155:137:0x4e8dc2149eac3f3def36b1c281ea466338249371,Injective,INJ,
eip155:137:0xAdA58DF0F643D959C2A47c9D4d4c1a4deFe3F11C,Cronos,CRO,
eip155:1:0x6123B0049F904d730dB3C36a31167D9d4121fA6B,Ribbon Finance,RBN,
eip155:100:0x63e62989D9EB2d37dfDB1F93A22f063635b07d51,Minerva Wallet,MIVA,
eip155:100:0xdd96B45877d0E8361a4DDb732da741e97f3191Ff,Binance USD,BUSD,
eip155:100:0x7eF541E2a22058048904fE5744f9c7E4C57AF717,Balancer,BAL,
eip155:100:0x703120F2f2011a0D03A03a531Ac0e84e81F15989,UNCL,UNCL,
eip155:100:0x2995D1317DcD4f0aB89f4AE60F3f020A4F17C7CE,Sushi,SUSHI,
eip155:100:0xCa8d20f3e0144a72C6B5d576e9Bd3Fd8557E2B04,Wrapped BNB,WBNB,
eip155:100:0xb7D311E2Eb55F2f68a9440da38e7989210b9A05e,STAKE,STAKE,
eip155:100:0x7838796B6802B18D7Ef58fc8B757705D6c9d12b3,Decentraland,MANA,
eip155:100:0x712b3d230F3C1c19db860d80619288b1F0BDd0Bd,Curve DAO Token,CRV,
eip155:100:0xFAdc59D012Ba3c110B08A15B7755A5cb7Cbe77D7,The Graph,GRT,
eip155:100:0x7ecF26cd9A36990b8ea477853663092333f59979,Perpetual Protocol,PERP,
eip155:137:0x23001f892c0C82b79303EDC9B9033cD190BB21c7,Liquity USD,LUSD,
eip155:1:0x33349b282065b0284d756f0577fb39c158f935e6,Maple,MPL,
eip155:1:0xe3c408BD53c31C085a1746AF401A4042954ff740,STEPN,GMT,
eip155:1:0xbd31EA8212119f94A611FA969881CBa3EA06Fa3d,Terra Classic,LUNC,
eip155:56:0x56b6fB708fC5732DEC1Afc8D8556423A2EDcCbD6,EOS,EOS,
eip155:137:0x9cd6746665D9557e1B9a775819625711d0693439,Terra Classic,LUNC,
